a,0.6319,0.9637,0.5000,0.5238
a,0.5074,1.0000,0.5000,0.1454
a,0.5292,1.0000,0.5000,0.4976
a,0.2193,0.6092,0.5000,0.5539
a,0.2193,0.6092,0.5000,0.5539
a,0.5187,1.0000,0.4938,0.8658
a,0.5457,1.0000,0.4994,0.4590
a,0.5359,1.0000,0.5000,0.4109
a,0.4981,1.0000,0.5000,0.1839
a,0.2833,0.2118,0.4841,0.6488
a,0.3189,0.4015,0.4823,0.6104
a,0.2154,0.2020,0.4717,0.8076
a,0.3394,0.7025,0.4844,0.7120
a,0.2305,0.3500,0.4737,0.8296
a,0.4645,0.8201,0.4892,0.3525
a,0.4808,0.9314,0.4921,0.2379
a,0.5047,0.9183,0.4913,0.7200
a,0.2112,0.0428,0.1859,0.5574
a,0.4724,1.0000,0.4921,0.5103
a,0.2187,0.0102,0.2227,0.5879
a,0.3330,1.0000,0.2903,0.3135
a,0.3618,1.0000,0.3117,0.2127
a,0.2185,1.0000,0.3021,0.5163
a,0.3131,1.0000,0.3172,0.1282
a,0.4342,1.0000,0.3031,0.1334
a,0.1840,0.1557,0.2687,0.7039
a,0.4260,0.0102,0.2196,0.1672
a,0.4115,1.0000,0.3486,0.1442
a,0.2729,0.6402,0.3333,0.4600
a,0.3382,0.7155,0.4688,0.5339
a,0.5357,1.0000,0.5000,0.5815
a,0.3946,0.6860,0.4000,0.0086
a,0.5401,1.0000,0.4865,0.4497
a,0.5584,1.0000,0.4884,0.4244
a,0.2994,0.3123,0.4541,0.3288
a,0.3537,0.0442,0.4385,0.2822
a,0.3460,0.0442,0.4065,0.3247
a,0.5634,1.0000,0.5000,0.5489
a,0.2314,0.5300,0.3871,0.9239
a,0.5182,1.0000,0.5000,0.3096
a,0.5307,1.0000,0.5000,0.7142
a,0.1186,0.4704,0.3571,0.6242
a,0.4932,1.0000,0.4516,0.2443
a,0.5130,1.0000,0.4643,0.2357
a,0.5119,1.0000,0.5000,0.2527
a,0.4920,1.0000,0.5000,0.3661
a,0.5107,1.0000,0.5000,0.2485
a,0.4920,1.0000,0.5000,0.3661
a,0.4764,1.0000,0.4770,0.3394
a,0.3438,1.0000,0.4874,0.0717
a,0.3710,1.0000,0.4922,0.0787
a,0.3621,1.0000,0.4933,0.0821
a,0.3814,1.0000,0.4925,0.0729
a,0.3735,1.0000,0.4923,0.0710
a,0.4055,1.0000,0.4837,0.4151
a,0.3661,1.0000,0.4891,0.4026
a,0.4745,1.0000,0.5000,0.0917
a,0.4148,1.0000,0.5000,0.0905
a,0.5399,1.0000,0.5000,0.0731
a,0.5021,1.0000,0.5000,0.0710
a,0.5638,0.8179,0.4286,0.1320
a,0.5109,0.7336,0.4375,0.5191
a,0.5155,0.8179,0.5000,0.0992
a,0.5331,1.0000,0.3571,0.3824
a,0.5005,0.7930,0.5000,0.6019
a,0.5189,0.0066,0.4575,0.2764
a,0.5079,1.0000,0.4773,0.3134
a,0.5334,1.0000,0.5000,0.4486
a,0.4704,0.0280,0.4783,0.0958
a,0.4679,0.0234,0.4777,0.1086
a,0.4648,0.0265,0.4929,0.1677
a,0.4746,1.0000,0.4870,0.4282
a,0.5035,0.0096,0.4861,0.0814
a,0.4773,0.0201,0.4872,0.1695
a,0.4777,0.0096,0.4871,0.1148
a,0.4936,0.0096,0.4848,0.1018
a,0.4952,0.0096,0.4958,0.0673
a,0.4937,0.7071,0.4761,0.7557
a,0.4880,0.7071,0.4755,0.7473
a,0.4933,0.7071,0.4709,0.7547
a,0.4966,0.7071,0.4778,0.7492
a,0.4952,0.7315,0.4798,0.7563
a,0.4950,0.7071,0.4754,0.7582
a,0.4841,0.7071,0.4664,0.7525
a,0.4969,0.7071,0.4783,0.7592
a,0.4983,0.7071,0.4678,0.7502
a,0.4908,0.7071,0.4674,0.7584
a,0.5112,1.0000,0.5000,0.5871
a,0.5090,1.0000,0.5000,0.5931
a,0.5125,1.0000,0.4998,0.5848
a,0.5142,1.0000,0.4998,0.5535
a,0.5123,1.0000,0.5000,0.5676
a,0.5071,1.0000,0.5000,0.5796
a,0.5098,1.0000,0.5000,0.5817
a,0.5055,1.0000,0.5000,0.5538
a,0.5072,1.0000,0.5000,0.5989
a,0.5157,1.0000,0.5000,0.5658
a,0.3171,1.0000,0.4788,0.0107
a,0.2707,1.0000,0.4851,0.0117
a,0.2686,0.9833,0.4738,0.3122
a,0.3113,0.1193,0.3739,0.2210
a,0.4900,0.5462,0.5000,0.0049
a,0.4797,0.5715,0.4271,0.2159
a,0.4818,0.9304,0.4221,0.1847
a,0.5004,1.0000,0.4991,0.2137
a,0.4019,0.0704,0.4798,0.1002
a,0.4894,0.0854,0.5000,0.1835
a,0.4987,0.0854,0.5000,0.1622
a,0.4459,0.0854,0.5000,0.1472
a,0.3982,0.0767,0.4900,0.0882
a,0.4584,0.0798,0.4900,0.0135
a,0.4991,0.0828,0.5000,0.2133
a,0.2960,0.1313,0.5000,0.8275
a,0.4900,0.1060,0.4891,0.2045
a,0.3845,0.0798,0.4811,0.1749
a,0.5183,0.0667,0.5000,0.8025
a,0.4991,1.0000,0.5000,0.0001
a,0.5648,0.0693,0.5000,0.4430
a,0.4582,0.0667,0.5000,0.6891
a,0.3464,1.0000,0.4565,0.4411
a,0.6670,0.0745,0.5000,0.5661
a,0.5695,0.0791,0.5000,0.9607
a,0.3764,1.0000,0.4848,0.2444
a,0.5980,0.0745,0.5000,0.3344
a,0.4051,0.0054,0.4210,0.4526
a,0.2155,0.0614,0.4266,0.8159
a,0.2481,0.0992,0.3964,0.6543
a,0.2821,0.1414,0.4518,0.4928
a,0.2460,0.1435,0.3328,0.6064
a,0.2755,0.0816,0.4471,0.6030
a,0.3139,0.0272,0.3499,0.4285
a,0.1669,0.1406,0.3230,0.3386
a,0.3278,0.1767,0.4429,0.7697
a,0.5061,0.6225,0.4809,0.5710
a,0.4902,0.1992,0.4867,0.5477
a,0.5006,0.6225,0.4688,0.5740
a,0.5106,1.0000,0.4567,0.5781
a,0.5002,1.0000,0.4936,0.5182
a,0.5316,1.0000,0.5000,0.4333
a,0.5033,1.0000,0.4654,0.5632
a,0.4416,1.0000,0.4881,0.0121
a,0.4328,1.0000,0.5000,0.0132
a,0.5334,1.0000,0.5000,0.7092
a,0.5172,1.0000,0.4970,0.7009
a,0.5446,1.0000,0.5000,0.7126
a,0.5130,0.0481,0.5000,0.7077
a,0.5146,0.0500,0.5000,0.7210
a,0.5334,0.0521,0.5000,0.7525
a,0.5310,0.0542,0.5000,0.7708
a,0.4915,1.0000,0.4907,0.6789
a,0.5375,0.0565,0.5000,0.7913
a,0.5298,0.0089,0.5000,0.2531
a,0.3814,0.4412,0.2553,0.4946
a,0.3922,0.4734,0.2581,0.4604
a,0.4832,1.0000,0.5000,0.1306
a,0.4260,0.5222,0.2512,0.4826
a,0.4885,1.0000,0.5000,0.4321
a,0.3902,0.2142,0.2155,0.5008
a,0.2117,0.5918,0.2670,0.6938
a,0.2440,0.1556,0.3508,0.5836
a,0.1438,0.0444,0.1757,0.9100
a,0.3094,0.0169,0.3369,0.5686
a,0.4095,0.0175,0.3623,0.5756
a,0.4585,0.0178,0.3185,0.5998
a,0.3984,0.2561,0.1843,0.6632
a,0.3745,0.2561,0.2311,0.6639
a,0.4284,0.0251,0.3055,0.6213
a,0.4222,0.2434,0.1925,0.6471
a,0.3198,0.2561,0.3149,0.6786
a,0.3387,0.2107,0.2376,0.6370
a,0.3076,0.2450,0.3814,0.7015
a,0.0975,0.0925,0.1765,0.9663
a,0.2219,0.0877,0.2179,0.3806
a,0.1876,0.0830,0.1818,0.7811
a,0.1428,0.0877,0.2708,0.7746
a,0.1597,0.0786,0.1667,0.7705
a,0.1894,0.0971,0.2500,0.7702
a,0.1470,0.0877,0.2031,0.4244
a,0.2132,0.0830,0.2222,0.6043
a,0.1771,0.1060,0.2500,0.7470
a,0.3169,0.0786,0.2500,0.6147
a,0.4566,0.2645,0.4398,0.2650
a,0.4563,0.3034,0.4342,0.2691
a,0.4188,0.3216,0.4620,0.2642
a,0.4457,0.2640,0.4514,0.3263
a,0.4385,0.3302,0.4701,0.3240
a,0.4477,0.2484,0.4441,0.3687
a,0.3191,0.2961,0.4726,0.4451
a,0.4623,0.2134,0.4456,0.2823
a,0.4456,0.6054,0.4533,0.5101
a,0.4546,0.1896,0.4599,0.2891
a,0.2854,0.4160,0.3797,0.0371
a,0.4057,0.1905,0.4626,0.6534
a,0.3584,0.1552,0.4490,0.7762
a,0.3189,0.2224,0.3707,0.6592
a,0.3900,1.0000,0.2778,0.2789
a,0.5059,1.0000,0.2778,0.2465
a,0.2043,0.0350,0.1926,0.4528
a,0.4874,1.0000,0.4065,0.3527
a,0.5019,1.0000,0.4556,0.2964
a,0.5250,1.0000,0.3048,0.2697
a,0.5626,1.0000,0.5000,0.7076
a,0.5626,1.0000,0.5000,0.7373
a,0.5354,1.0000,0.4979,0.4617
a,0.5684,1.0000,0.5000,0.8013
a,0.5774,1.0000,0.5000,0.7626
a,0.5336,1.0000,0.5000,0.4830
a,0.5949,1.0000,0.5000,0.8449
a,0.5319,1.0000,0.4989,0.4374
a,0.5303,1.0000,0.4994,0.5273
a,0.5147,1.0000,0.5000,0.5385
a,0.3981,0.1060,0.3824,0.8682
a,0.2750,0.0767,0.4324,0.7057
a,0.3083,0.0643,0.4062,0.8170
a,0.3265,0.0941,0.3611,0.7276
a,0.4791,0.0884,0.4796,0.2075
a,0.2633,0.0828,0.2778,0.7613
a,0.1810,0.0643,0.3333,0.7024
a,0.1753,0.0830,0.4000,0.7802
a,0.3051,0.0735,0.4000,0.7830
a,0.1381,0.0704,0.3889,0.7673
a,0.3332,0.3428,0.2533,0.4771
a,0.4061,0.3388,0.2920,0.4535
a,0.4256,0.2533,0.2301,0.5396
a,0.2935,0.2966,0.2201,0.6295
a,0.2597,0.2326,0.2217,0.5362
a,0.5665,0.2767,0.1995,0.8362
a,0.4804,0.1937,0.1834,0.3691
a,0.4403,0.9563,0.3986,0.6873
a,0.4429,0.7428,0.4082,0.7106
a,0.4223,0.9491,0.4096,0.6851
a,0.4484,0.9563,0.3571,0.6587
a,0.4241,0.9563,0.3532,0.5108
a,0.3985,0.9563,0.3835,0.5420
a,0.4634,0.9563,0.3983,0.7030
a,0.4216,0.9563,0.3451,0.4621
a,0.4335,0.9563,0.4186,0.6756
a,0.4471,0.4664,0.4199,0.6723
a,0.5177,1.0000,0.5000,0.3744
a,0.5160,1.0000,0.5000,0.3940
a,0.5451,1.0000,0.4614,0.5160
a,0.5262,1.0000,0.5000,0.3880
a,0.5178,1.0000,0.4952,0.3736
a,0.5123,1.0000,0.4716,0.3987
a,0.3726,0.4608,0.4806,0.8133
a,0.3880,0.1363,0.4415,0.7124
a,0.4614,0.2344,0.4667,0.7100
a,0.4550,1.0000,0.4739,0.2873
a,0.4508,0.7420,0.4330,0.6442
a,0.3595,0.8412,0.4472,0.7033
a,0.4038,1.0000,0.4744,0.6639
a,0.3739,0.6954,0.3613,0.6142
a,0.4255,0.5318,0.4375,0.5526
a,0.4017,0.4983,0.4490,0.6886
a,0.1752,0.1416,0.3935,0.5478
a,0.2020,0.0560,0.3666,0.4942
a,0.1686,0.2855,0.4265,0.5511
a,0.1615,0.0362,0.2605,0.4930
a,0.2394,0.2961,0.3446,0.5208
a,0.4029,0.0632,0.4265,0.8977
a,0.3843,0.0544,0.4225,0.8935
a,0.4747,0.0544,0.3782,0.7461
a,0.3041,0.0677,0.3750,0.8275
a,0.2978,0.0544,0.4309,0.0541
a,0.3527,0.0565,0.4348,0.9175
a,0.2211,0.0610,0.2417,0.7748
a,0.2625,0.0587,0.2347,0.7219
a,0.4871,0.0884,0.4844,0.3133
a,0.2234,0.0667,0.4219,0.8798
a,0.2449,1.0000,0.5000,0.1592
a,0.4989,1.0000,0.5000,0.3141
a,0.4459,0.1966,0.2859,0.5321
a,0.5372,0.8946,0.5000,0.4444
a,0.4119,0.2504,0.1901,0.2858
a,0.1745,0.5030,0.3046,0.4421
a,0.4824,1.0000,0.4921,0.4889
a,0.4935,1.0000,0.5000,0.0306
a,0.5033,0.2169,0.4052,0.6000
a,0.5405,1.0000,0.5000,0.6013
a,0.2070,0.0544,0.1842,0.6810
a,0.3425,0.0538,0.2619,0.2300
a,0.2498,0.0587,0.3000,0.5931
a,0.2271,0.0376,0.2436,0.8475
a,0.4247,1.0000,0.4444,0.5126
a,0.5045,0.0601,0.5000,0.6862
a,0.5141,0.0632,0.5000,0.7087
a,0.3711,0.0060,0.2868,0.8347
a,0.5279,0.0667,0.4966,0.7408
a,0.4990,0.0538,0.4941,0.6453
a,0.5442,0.0704,0.5000,0.7501
a,0.4980,0.0131,0.5000,0.1015
a,0.5230,0.0128,0.5000,0.2566
a,0.5381,0.0743,0.5000,0.7448
a,0.5575,0.0153,0.5000,0.0553
a,0.3580,0.6063,0.5000,0.5020
a,0.5079,1.0000,0.4167,0.2686
a,0.5246,1.0000,0.5000,0.1504
a,0.5254,1.0000,0.5000,0.0974
a,0.4521,0.2263,0.5000,0.4146
a,0.4946,1.0000,0.4583,0.0289
a,0.3547,0.0273,0.4496,0.6855
a,0.4071,0.0276,0.2947,0.6738
a,0.2604,0.0280,0.3367,0.6832
a,0.3940,0.0306,0.2261,0.6613
a,0.3350,0.0301,0.1721,0.6581
a,0.3296,0.0297,0.2681,0.6640
a,0.4496,0.0308,0.2602,0.6443
a,0.2105,0.0308,0.2827,0.6589
a,0.3600,0.0325,0.2108,0.6267
a,0.2308,0.0320,0.2085,0.6661
r,0.1393,0.0307,0.1551,0.9468
r,0.1544,0.0310,0.3198,0.5103
r,0.1567,0.0636,0.2306,0.4873
r,0.1278,0.0514,0.2156,0.7759
r,0.1396,0.0272,0.1786,0.5272
r,0.2039,0.0510,0.3597,0.4943
r,0.1059,0.0437,0.1310,0.9847
r,0.2468,0.0602,0.2352,0.4105
r,0.2351,0.1226,0.2513,0.6830
r,0.2186,0.2674,0.2400,0.6927
r,0.2541,0.0719,0.2553,0.7992
r,0.3631,0.0359,0.3205,0.7900
r,0.2722,0.1529,0.3197,0.5060
r,0.1308,0.0523,0.3106,0.4583
r,0.2089,0.0385,0.3333,0.6750
r,0.1719,0.0345,0.2344,0.5405
r,0.3414,0.0868,0.3615,0.4818
r,0.1530,0.0614,0.1729,0.8372
r,0.1523,0.0362,0.2117,0.6323
r,0.3175,0.0486,0.4190,0.4537
r,0.1582,0.0471,0.1671,0.8151
r,0.1578,0.0359,0.2072,0.8165
r,0.1377,0.0168,0.1444,0.7858
r,0.2073,0.0630,0.2254,0.6380
r,0.1317,0.0438,0.1775,0.6741
r,0.1143,0.0418,0.1891,0.6781
r,0.2223,0.0523,0.1979,0.5440
r,0.1151,0.0287,0.1802,0.8656
r,0.2656,0.1502,0.3389,0.4069
r,0.1532,0.0483,0.1927,0.8085
r,0.2058,0.1179,0.2808,0.6428
r,0.1315,0.0784,0.1946,0.6856
r,0.1897,0.0412,0.2072,0.6441
r,0.2224,0.0940,0.2652,0.4316
r,0.2911,0.0416,0.4453,0.6557
r,0.2044,0.0975,0.2113,0.4563
r,0.2286,0.0527,0.3954,0.7045
r,0.1112,0.0334,0.1876,0.8560
r,0.3863,0.3963,0.4149,0.5063
r,0.3172,0.0921,0.3133,0.2073
r,0.2642,0.1025,0.2764,0.7039
r,0.2711,0.1576,0.3700,0.3436
r,0.1664,0.1200,0.2167,0.6092
r,0.1608,0.0281,0.1560,0.8795
r,0.1526,0.0702,0.1547,0.8106
r,0.1337,0.0704,0.1634,0.7888
r,0.2258,0.0372,0.2768,0.8445
r,0.1329,0.0237,0.2813,0.7983
r,0.1243,0.0290,0.2064,0.8527
r,0.3163,0.0852,0.2866,0.5385
r,0.2325,0.0474,0.2672,0.3602
r,0.2850,0.1488,0.2542,0.3569
r,0.2399,0.0928,0.2391,0.7947
r,0.2063,0.1463,0.2638,0.5815
r,0.1878,0.2018,0.1667,0.7872
r,0.1378,0.1127,0.2045,0.7090
r,0.1868,0.0388,0.2696,0.3829
r,0.1978,0.0673,0.2210,0.9059
r,0.2551,0.1495,0.1863,0.4994
r,0.2160,0.0164,0.1761,0.4396
r,0.1902,0.0435,0.1946,0.4448
r,0.1222,0.0261,0.1653,0.7095
r,0.1595,0.0339,0.1884,0.7730
r,0.1526,0.0629,0.2606,0.6335
r,0.1784,0.0116,0.1918,0.8956
r,0.1139,0.0533,0.2461,0.9766
r,0.1418,0.0241,0.3299,0.7584
r,0.1542,0.0354,0.1833,0.8292
r,0.2071,0.0671,0.2154,0.7645
r,0.2463,0.0755,0.2326,0.6978
r,0.1504,0.0246,0.1489,0.8799
r,0.3636,0.0883,0.3991,0.6089
r,0.2044,0.0396,0.4025,0.8355
r,0.1395,0.1008,0.2407,0.9230
r,0.2057,0.0299,0.2845,0.6647
r,0.1659,0.0202,0.2185,0.6736
r,0.3964,0.1287,0.4230,0.6409
r,0.3052,0.0320,0.3077,0.7987
r,0.1715,0.1106,0.1583,0.9354
r,0.2529,0.1849,0.2627,0.9342
r,0.1899,0.0106,0.2660,0.8014
r,0.1739,0.0306,0.2481,0.7988
r,0.3060,0.0491,0.2667,0.8980
r,0.1622,0.0344,0.1762,0.6534
r,0.1567,0.0170,0.1568,0.7800
r,0.1458,0.0694,0.2375,0.8839
r,0.1256,0.0122,0.1937,0.8980
r,0.1690,0.0791,0.2400,0.7383
r,0.1192,0.0394,0.1667,0.6572
r,0.1297,0.1238,0.1476,0.8104
r,0.1447,0.0723,0.2110,0.8696
r,0.1150,0.0884,0.1561,0.7553
r,0.1445,0.0236,0.1443,0.8437
r,0.1522,0.0137,0.2059,0.7834
r,0.3469,0.0187,0.3241,0.5472
r,0.1446,0.0542,0.2188,0.7750
r,0.1222,0.1881,0.1667,0.8471
r,0.1684,0.0175,0.2853,0.7010
r,0.2800,0.0469,0.4277,0.5018
r,0.1371,0.1462,0.1909,0.9370
r,0.1198,0.0104,0.1432,0.9665
r,0.2475,0.0253,0.4378,0.5075
r,0.4121,0.1239,0.4563,0.7409
r,0.2006,0.0557,0.2537,0.3963
r,0.4625,0.1779,0.4920,0.3011
r,0.1229,0.1843,0.1636,0.9298
r,0.5366,0.0476,0.4398,0.3884
r,0.1205,0.0224,0.1813,0.8061
r,0.2534,0.1060,0.1583,0.4479
r,0.1653,0.0312,0.2287,0.8038
r,0.1613,0.1034,0.2638,0.9441
r,0.1920,0.1359,0.2539,0.8185
r,0.2705,0.4361,0.2025,0.5699
r,0.1734,0.0353,0.1780,0.6582
r,0.1558,0.0197,0.1589,0.8450
r,0.4924,0.1549,0.2440,0.6377
r,0.1252,0.0106,0.1446,0.8435
r,0.2836,0.0357,0.1452,0.5114
r,0.1151,0.0172,0.1707,0.8637
r,0.1628,0.0171,0.1465,0.8280
r,0.1664,0.0164,0.2024,0.6813
r,0.1691,0.0914,0.3292,0.5386
r,0.3856,0.1414,0.2842,0.6990
r,0.1204,0.0252,0.2461,0.9079
r,0.3758,0.0196,0.2535,0.5204
r,0.2050,0.1693,0.2553,0.4868
r,0.3153,0.1683,0.3559,0.5647
r,0.3701,0.1857,0.4394,0.4491
r,0.3936,0.1975,0.4054,0.4106
r,0.2775,0.2670,0.3136,0.5023
r,0.4386,0.4557,0.4500,0.6031
r,0.1525,0.2787,0.2165,0.6375
r,0.2518,0.0071,0.2700,0.4710
r,0.4216,0.0107,0.4500,0.4688
r,0.1139,0.0202,0.2704,0.8044
r,0.2987,0.1491,0.4155,0.4102
r,0.1276,0.1116,0.1683,0.8469
r,0.1159,0.0725,0.2011,0.8404
r,0.1442,0.0362,0.1792,0.7400
r,0.1251,0.1116,0.1541,0.8328
